country,year,age,sex,qx,,,,,
Australia,1995,108,female,0.50173,,,,,
Australia,1995,109,female,0.51743,,,,,
Australia,1995,110,female,1,,,,,
Australia,1996,0,female,0.00503,,,,,
Australia,1996,1,female,0.00047,,,,,
Australia,1996,2,female,0.00036,,,,,
Australia,1996,3,female,0.00026,,,,,
Australia,1996,4,female,0.0002,,,,,
Australia,1996,5,female,0.00012,,,,,
Australia,1996,6,female,0.00015,,,,,
Australia,1996,7,female,0.00009,,,,,
Australia,1996,8,female,0.00013,,,,,
Australia,1996,9,female,0.00012,,,,,
Australia,1996,10,female,0.00017,,,,,
Australia,1996,11,female,0.00017,,,,,
Australia,1996,12,female,0.00017,,,,,
Australia,1996,13,female,0.00016,,,,,
Australia,1996,14,female,0.0002,,,,,
Australia,1996,15,female,0.00018,,,,,
Australia,1996,16,female,0.00028,,,,,
Australia,1996,17,female,0.00025,,,,,
Australia,1996,18,female,0.00034,,,,,
Australia,1996,19,female,0.00045,,,,,
Australia,1996,20,female,0.00037,,,,,
Australia,1996,21,female,0.00032,,,,,
Australia,1996,22,female,0.00032,,,,,
Australia,1996,23,female,0.00033,,,,,
Australia,1996,24,female,0.00034,,,,,
Australia,1996,25,female,0.00043,,,,,
Australia,1996,26,female,0.00044,,,,,
Australia,1996,27,female,0.00036,,,,,
Australia,1996,28,female,0.00044,,,,,
Australia,1996,29,female,0.00049,,,,,
Australia,1996,30,female,0.0004,,,,,
Australia,1996,31,female,0.00049,,,,,
Australia,1996,32,female,0.00052,,,,,
Australia,1996,33,female,0.00053,,,,,
Australia,1996,34,female,0.0006,,,,,
Australia,1996,35,female,0.00074,,,,,
Australia,1996,36,female,0.00066,,,,,
Australia,1996,37,female,0.00079,,,,,
Australia,1996,38,female,0.00086,,,,,
Australia,1996,39,female,0.00073,,,,,
Australia,1996,40,female,0.00087,,,,,
Australia,1996,41,female,0.00107,,,,,
Australia,1996,42,female,0.00094,,,,,
Australia,1996,43,female,0.00122,,,,,
Australia,1996,44,female,0.00135,,,,,
Australia,1996,45,female,0.00128,,,,,
Australia,1996,46,female,0.00158,,,,,
Australia,1996,47,female,0.00151,,,,,
Australia,1996,48,female,0.00193,,,,,
Australia,1996,49,female,0.00199,,,,,
Australia,1996,50,female,0.00213,,,,,
Australia,1996,51,female,0.00252,,,,,
Australia,1996,52,female,0.00288,,,,,
Australia,1996,53,female,0.00316,,,,,
Australia,1996,54,female,0.00319,,,,,
Australia,1996,55,female,0.00337,,,,,
Australia,1996,56,female,0.00389,,,,,
Australia,1996,57,female,0.00455,,,,,
Australia,1996,58,female,0.00488,,,,,
Australia,1996,59,female,0.00591,,,,,
Australia,1996,60,female,0.0061,,,,,
Australia,1996,61,female,0.00618,,,,,
Australia,1996,62,female,0.00712,,,,,
Australia,1996,63,female,0.00797,,,,,
Australia,1996,64,female,0.00795,,,,,
Australia,1996,65,female,0.00984,,,,,
Australia,1996,66,female,0.01044,,,,,
Australia,1996,67,female,0.01089,,,,,
Australia,1996,68,female,0.01248,,,,,
Australia,1996,69,female,0.01323,,,,,
Australia,1996,70,female,0.01605,,,,,
Australia,1996,71,female,0.01688,,,,,
Australia,1996,72,female,0.01949,,,,,
Australia,1996,73,female,0.02053,,,,,
Australia,1996,74,female,0.02278,,,,,
Australia,1996,75,female,0.0276,,,,,
Australia,1996,76,female,0.02967,,,,,
Australia,1996,77,female,0.03453,,,,,
Australia,1996,78,female,0.03918,,,,,
Australia,1996,79,female,0.04348,,,,,
Australia,1996,80,female,0.04769,,,,,
Australia,1996,81,female,0.05479,,,,,
Australia,1996,82,female,0.0601,,,,,
Australia,1996,83,female,0.06822,,,,,
Australia,1996,84,female,0.07508,,,,,
Australia,1996,85,female,0.08899,,,,,
Australia,1996,86,female,0.09734,,,,,
Australia,1996,87,female,0.10787,,,,,
Australia,1996,88,female,0.11715,,,,,
Australia,1996,89,female,0.13435,,,,,
Australia,1996,90,female,0.15,,,,,
Australia,1996,91,female,0.17293,,,,,
Australia,1996,92,female,0.19212,,,,,
Australia,1996,93,female,0.2076,,,,,
Australia,1996,94,female,0.2105,,,,,
Australia,1996,95,female,0.241,,,,,
Australia,1996,96,female,0.26184,,,,,
Australia,1996,97,female,0.28328,,,,,
Australia,1996,98,female,0.30515,,,,,
Australia,1996,99,female,0.32728,,,,,
Australia,1996,100,female,0.34945,,,,,
Australia,1996,101,female,0.37149,,,,,
Australia,1996,102,female,0.39319,,,,,
Australia,1996,103,female,0.41438,,,,,
Australia,1996,104,female,0.43489,,,,,
Australia,1996,105,female,0.4546,,,,,
Australia,1996,106,female,0.47337,,,,,
Australia,1996,107,female,0.49112,,,,,
Australia,1996,108,female,0.50778,,,,,
Australia,1996,109,female,0.52333,,,,,
Australia,1996,110,female,1,,,,,
Australia,1997,0,female,0.00513,,,,,
Australia,1997,1,female,0.00038,,,,,
Australia,1997,2,female,0.00023,,,,,
Australia,1997,3,female,0.0002,,,,,
Australia,1997,4,female,0.0002,,,,,
Australia,1997,5,female,0.00019,,,,,
Australia,1997,6,female,0.00012,,,,,
Australia,1997,7,female,0.00017,,,,,
Australia,1997,8,female,0.00011,,,,,
Australia,1997,9,female,0.00008,,,,,
Australia,1997,10,female,0.00009,,,,,
Australia,1997,11,female,0.00012,,,,,
Australia,1997,12,female,0.00012,,,,,
Australia,1997,13,female,0.00016,,,,,
Australia,1997,14,female,0.00017,,,,,
Australia,1997,15,female,0.00027,,,,,
Australia,1997,16,female,0.00035,,,,,
Australia,1997,17,female,0.00039,,,,,
Australia,1997,18,female,0.00042,,,,,
Australia,1997,19,female,0.00034,,,,,
Australia,1997,20,female,0.00046,,,,,
Australia,1997,21,female,0.00047,,,,,
Australia,1997,22,female,0.00045,,,,,
Australia,1997,23,female,0.00036,,,,,
Australia,1997,24,female,0.00033,,,,,
Australia,1997,25,female,0.00037,,,,,
Australia,1997,26,female,0.00043,,,,,
Australia,1997,27,female,0.0005,,,,,
Australia,1997,28,female,0.00037,,,,,
Australia,1997,29,female,0.00046,,,,,
Australia,1997,30,female,0.00051,,,,,
Australia,1997,31,female,0.00051,,,,,
Australia,1997,32,female,0.00058,,,,,
Australia,1997,33,female,0.0006,,,,,
Australia,1997,34,female,0.00078,,,,,
Australia,1997,35,female,0.00069,,,,,
Australia,1997,36,female,0.0007,,,,,
Australia,1997,37,female,0.00065,,,,,
Australia,1997,38,female,0.00084,,,,,
Australia,1997,39,female,0.00086,,,,,
Australia,1997,40,female,0.00088,,,,,
Australia,1997,41,female,0.00104,,,,,
Australia,1997,42,female,0.00102,,,,,
Australia,1997,43,female,0.00122,,,,,
Australia,1997,44,female,0.00119,,,,,
Australia,1997,45,female,0.00147,,,,,
Australia,1997,46,female,0.00133,,,,,
Australia,1997,47,female,0.0016,,,,,
Australia,1997,48,female,0.00182,,,,,
Australia,1997,49,female,0.0021,,,,,
Australia,1997,50,female,0.00273,,,,,
Australia,1997,51,female,0.00209,,,,,
Australia,1997,52,female,0.00286,,,,,
Australia,1997,53,female,0.00295,,,,,
Australia,1997,54,female,0.00293,,,,,
Australia,1997,55,female,0.00364,,,,,
Australia,1997,56,female,0.00374,,,,,
Australia,1997,57,female,0.00422,,,,,
Australia,1997,58,female,0.00493,,,,,
Australia,1997,59,female,0.00489,,,,,
Australia,1997,60,female,0.00592,,,,,
Australia,1997,61,female,0.00639,,,,,
Australia,1997,62,female,0.00703,,,,,
Australia,1997,63,female,0.00709,,,,,
Australia,1997,64,female,0.00771,,,,,
Australia,1997,65,female,0.0086,,,,,
Australia,1997,66,female,0.01085,,,,,
Australia,1997,67,female,0.01125,,,,,
Australia,1997,68,female,0.01318,,,,,
Australia,1997,69,female,0.01283,,,,,
Australia,1997,70,female,0.01473,,,,,
Australia,1997,71,female,0.0167,,,,,
Australia,1997,72,female,0.01884,,,,,
Australia,1997,73,female,0.02082,,,,,
Australia,1997,74,female,0.02413,,,,,
Australia,1997,75,female,0.0247,,,,,
Australia,1997,76,female,0.02897,,,,,
Australia,1997,77,female,0.03268,,,,,
Australia,1997,78,female,0.03637,,,,,
Australia,1997,79,female,0.04027,,,,,
Australia,1997,80,female,0.04847,,,,,
Australia,1997,81,female,0.0508,,,,,
Australia,1997,82,female,0.06097,,,,,
Australia,1997,83,female,0.06758,,,,,
Australia,1997,84,female,0.07757,,,,,
Australia,1997,85,female,0.08564,,,,,
Australia,1997,86,female,0.09928,,,,,
Australia,1997,87,female,0.11105,,,,,
Australia,1997,88,female,0.11979,,,,,
Australia,1997,89,female,0.13558,,,,,
Australia,1997,90,female,0.14894,,,,,
Australia,1997,91,female,0.16958,,,,,
Australia,1997,92,female,0.18731,,,,,
Australia,1997,93,female,0.19993,,,,,
Australia,1997,94,female,0.22449,,,,,
Australia,1997,95,female,0.24401,,,,,
Australia,1997,96,female,0.26529,,,,,
Australia,1997,97,female,0.28716,,,,,
Australia,1997,98,female,0.30944,,,,,
Australia,1997,99,female,0.33194,,,,,
Australia,1997,100,female,0.35446,,,,,
Australia,1997,101,female,0.37678,,,,,
Australia,1997,102,female,0.39871,,,,,
Australia,1997,103,female,0.42007,,,,,
Australia,1997,104,female,0.44069,,,,,
Australia,1997,105,female,0.46043,,,,,
Australia,1997,106,female,0.47918,,,,,
Australia,1997,107,female,0.49686,,,,,
Australia,1997,108,female,0.5134,,,,,
Australia,1997,109,female,0.52878,,,,,
Australia,1997,110,female,1,,,,,
Australia,1998,0,female,0.00439,,,,,
Australia,1998,1,female,0.00052,,,,,
Australia,1998,2,female,0.00034,,,,,
Australia,1998,3,female,0.00026,,,,,
Australia,1998,4,female,0.00023,,,,,
Australia,1998,5,female,0.00015,,,,,
Australia,1998,6,female,0.00012,,,,,
Australia,1998,7,female,0.00005,,,,,
Australia,1998,8,female,0.00012,,,,,
Australia,1998,9,female,0.0001,,,,,
Australia,1998,10,female,0.0001,,,,,
Australia,1998,11,female,0.00009,,,,,
Australia,1998,12,female,0.00011,,,,,
Australia,1998,13,female,0.00015,,,,,
Australia,1998,14,female,0.00022,,,,,
Australia,1998,15,female,0.0003,,,,,
Australia,1998,16,female,0.00036,,,,,
Australia,1998,17,female,0.00038,,,,,
Australia,1998,18,female,0.00038,,,,,
Australia,1998,19,female,0.00053,,,,,
Australia,1998,20,female,0.00046,,,,,
Australia,1998,21,female,0.00038,,,,,
Australia,1998,22,female,0.00035,,,,,
Australia,1998,23,female,0.00042,,,,,
Australia,1998,24,female,0.00033,,,,,
Australia,1998,25,female,0.00047,,,,,
Australia,1998,26,female,0.00041,,,,,
Australia,1998,27,female,0.00043,,,,,
Australia,1998,28,female,0.00048,,,,,
Australia,1998,29,female,0.00038,,,,,
Australia,1998,30,female,0.00045,,,,,
Australia,1998,31,female,0.00052,,,,,
Australia,1998,32,female,0.00052,,,,,
Australia,1998,33,female,0.00055,,,,,
Australia,1998,34,female,0.00054,,,,,
Australia,1998,35,female,0.00062,,,,,
Australia,1998,36,female,0.00072,,,,,
Australia,1998,37,female,0.00078,,,,,
Australia,1998,38,female,0.00077,,,,,
Australia,1998,39,female,0.00089,,,,,
Australia,1998,40,female,0.00089,,,,,
Australia,1998,41,female,0.00102,,,,,
Australia,1998,42,female,0.0011,,,,,
Australia,1998,43,female,0.00113,,,,,
Australia,1998,44,female,0.00128,,,,,
Australia,1998,45,female,0.00138,,,,,
Australia,1998,46,female,0.00169,,,,,
Australia,1998,47,female,0.00136,,,,,
Australia,1998,48,female,0.00177,,,,,
Australia,1998,49,female,0.00202,,,,,
Australia,1998,50,female,0.00218,,,,,
Australia,1998,51,female,0.00257,,,,,
Australia,1998,52,female,0.0025,,,,,
Australia,1998,53,female,0.00312,,,,,
Australia,1998,54,female,0.00321,,,,,
Australia,1998,55,female,0.00332,,,,,
Australia,1998,56,female,0.0036,,,,,
Australia,1998,57,female,0.004,,,,,
Australia,1998,58,female,0.0041,,,,,
Australia,1998,59,female,0.005,,,,,
Australia,1998,60,female,0.00575,,,,,
Australia,1998,61,female,0.00593,,,,,
Australia,1998,62,female,0.00641,,,,,
Australia,1998,63,female,0.00707,,,,,
Australia,1998,64,female,0.00731,,,,,
Australia,1998,65,female,0.00808,,,,,
Australia,1998,66,female,0.00903,,,,,
Australia,1998,67,female,0.01085,,,,,
Australia,1998,68,female,0.01159,,,,,
Australia,1998,69,female,0.01228,,,,,
Australia,1998,70,female,0.01515,,,,,
Australia,1998,71,female,0.0158,,,,,
Australia,1998,72,female,0.01774,,,,,
Australia,1998,73,female,0.0203,,,,,
Australia,1998,74,female,0.02207,,,,,
Australia,1998,75,female,0.0248,,,,,
Australia,1998,76,female,0.02817,,,,,
Australia,1998,77,female,0.03178,,,,,
Australia,1998,78,female,0.0349,,,,,
Australia,1998,79,female,0.0386,,,,,
Australia,1998,80,female,0.04604,,,,,
Australia,1998,81,female,0.05075,,,,,
Australia,1998,82,female,0.0544,,,,,
Australia,1998,83,female,0.06531,,,,,
Australia,1998,84,female,0.0762,,,,,
Australia,1998,85,female,0.08216,,,,,
Australia,1998,86,female,0.0888,,,,,
Australia,1998,87,female,0.1048,,,,,
Australia,1998,88,female,0.11581,,,,,
Australia,1998,89,female,0.12542,,,,,
Australia,1998,90,female,0.14205,,,,,
Australia,1998,91,female,0.15782,,,,,
Australia,1998,92,female,0.1783,,,,,
Australia,1998,93,female,0.19318,,,,,
Australia,1998,94,female,0.21127,,,,,
Australia,1998,95,female,0.23322,,,,,
Australia,1998,96,female,0.25397,,,,,
Australia,1998,97,female,0.2754,,,,,
Australia,1998,98,female,0.29733,,,,,
Australia,1998,99,female,0.31958,,,,,
Australia,1998,100,female,0.34195,,,,,
Australia,1998,101,female,0.36425,,,,,
Australia,1998,102,female,0.38627,,,,,
Australia,1998,103,female,0.40782,,,,,
Australia,1998,104,female,0.42874,,,,,
Australia,1998,105,female,0.44887,,,,,
Australia,1998,106,female,0.46809,,,,,
Australia,1998,107,female,0.48629,,,,,
Australia,1998,108,female,0.50341,,,,,
Australia,1998,109,female,0.5194,,,,,
Australia,1998,110,female,1,,,,,
Australia,1999,0,female,0.00502,,,,,
Australia,1999,1,female,0.00046,,,,,
Australia,1999,2,female,0.00025,,,,,
Australia,1999,3,female,0.00025,,,,,
Australia,1999,4,female,0.00026,,,,,
Australia,1999,5,female,0.00012,,,,,
Australia,1999,6,female,0.00017,,,,,
Australia,1999,7,female,0.00011,,,,,
Australia,1999,8,female,0.00011,,,,,
Australia,1999,9,female,0.00007,,,,,
Australia,1999,10,female,0.00006,,,,,
Australia,1999,11,female,0.00011,,,,,
Australia,1999,12,female,0.0001,,,,,
Australia,1999,13,female,0.00016,,,,,
Australia,1999,14,female,0.00022,,,,,
Australia,1999,15,female,0.00027,,,,,
Australia,1999,16,female,0.00022,,,,,
Australia,1999,17,female,0.00039,,,,,
Australia,1999,18,female,0.00038,,,,,
Australia,1999,19,female,0.00039,,,,,
Australia,1999,20,female,0.0004,,,,,
Australia,1999,21,female,0.00039,,,,,
Australia,1999,22,female,0.00041,,,,,
Australia,1999,23,female,0.00041,,,,,
Australia,1999,24,female,0.0005,,,,,
Australia,1999,25,female,0.00042,,,,,
Australia,1999,26,female,0.00038,,,,,
Australia,1999,27,female,0.00048,,,,,
Australia,1999,28,female,0.00042,,,,,
Australia,1999,29,female,0.00046,,,,,
Australia,1999,30,female,0.00056,,,,,
Australia,1999,31,female,0.00045,,,,,
Australia,1999,32,female,0.00059,,,,,
Australia,1999,33,female,0.00055,,,,,
Australia,1999,34,female,0.0007,,,,,
Australia,1999,35,female,0.00053,,,,,
Australia,1999,36,female,0.00071,,,,,
Australia,1999,37,female,0.00071,,,,,
Australia,1999,38,female,0.00082,,,,,
Australia,1999,39,female,0.0008,,,,,
Australia,1999,40,female,0.0009,,,,,
Australia,1999,41,female,0.00093,,,,,
Australia,1999,42,female,0.00112,,,,,
Australia,1999,43,female,0.00128,,,,,
Australia,1999,44,female,0.00128,,,,,
Australia,1999,45,female,0.00143,,,,,
Australia,1999,46,female,0.00147,,,,,
Australia,1999,47,female,0.00172,,,,,
Australia,1999,48,female,0.00178,,,,,
Australia,1999,49,female,0.00184,,,,,
Australia,1999,50,female,0.00176,,,,,
Australia,1999,51,female,0.00204,,,,,
Australia,1999,52,female,0.00265,,,,,
Australia,1999,53,female,0.00232,,,,,
Australia,1999,54,female,0.00301,,,,,
Australia,1999,55,female,0.00319,,,,,
Australia,1999,56,female,0.00303,,,,,
Australia,1999,57,female,0.00392,,,,,
Australia,1999,58,female,0.0045,,,,,
Australia,1999,59,female,0.00492,,,,,
Australia,1999,60,female,0.00537,,,,,
Australia,1999,61,female,0.00529,,,,,
Australia,1999,62,female,0.00626,,,,,
Australia,1999,63,female,0.00705,,,,,
Australia,1999,64,female,0.00723,,,,,
Australia,1999,65,female,0.00758,,,,,
Australia,1999,66,female,0.00893,,,,,
Australia,1999,67,female,0.0099,,,,,
Australia,1999,68,female,0.01106,,,,,
Australia,1999,69,female,0.01227,,,,,
Australia,1999,70,female,0.01401,,,,,
Australia,1999,71,female,0.01583,,,,,
Australia,1999,72,female,0.01769,,,,,
Australia,1999,73,female,0.01932,,,,,
Australia,1999,74,female,0.0216,,,,,
Australia,1999,75,female,0.02341,,,,,
Australia,1999,76,female,0.02635,,,,,
Australia,1999,77,female,0.03133,,,,,
Australia,1999,78,female,0.03423,,,,,
Australia,1999,79,female,0.03859,,,,,
Australia,1999,80,female,0.04346,,,,,
Australia,1999,81,female,0.04905,,,,,
Australia,1999,82,female,0.05603,,,,,
Australia,1999,83,female,0.06206,,,,,
Australia,1999,84,female,0.0747,,,,,
Australia,1999,85,female,0.08351,,,,,
Australia,1999,86,female,0.09286,,,,,
Australia,1999,87,female,0.10294,,,,,
Australia,1999,88,female,0.11557,,,,,
Australia,1999,89,female,0.12536,,,,,
Australia,1999,90,female,0.14502,,,,,
Australia,1999,91,female,0.15691,,,,,
Australia,1999,92,female,0.17358,,,,,
Australia,1999,93,female,0.19749,,,,,
Australia,1999,94,female,0.21046,,,,,
Australia,1999,95,female,0.23092,,,,,
Australia,1999,96,female,0.25153,,,,,
Australia,1999,97,female,0.27282,,,,,
Australia,1999,98,female,0.29463,,,,,
Australia,1999,99,female,0.31678,,,,,
Australia,1999,100,female,0.33908,,,,,
Australia,1999,101,female,0.36133,,,,,
Australia,1999,102,female,0.38334,,,,,
Australia,1999,103,female,0.4049,,,,,
Australia,1999,104,female,0.42586,,,,,
Australia,1999,105,female,0.44605,,,,,
Australia,1999,106,female,0.46534,,,,,
Australia,1999,107,female,0.48365,,,,,
Australia,1999,108,female,0.50088,,,,,
Australia,1999,109,female,0.51699,,,,,
Australia,1999,110,female,1,,,,,
Australia,2000,0,female,0.00464,,,,,
Australia,2000,1,female,0.00044,,,,,
Australia,2000,2,female,0.00023,,,,,
Australia,2000,3,female,0.00016,,,,,
Australia,2000,4,female,0.00013,,,,,
Australia,2000,5,female,0.00015,,,,,
Australia,2000,6,female,0.00013,,,,,
Australia,2000,7,female,0.00015,,,,,
Australia,2000,8,female,0.00008,,,,,
Australia,2000,9,female,0.00007,,,,,
Australia,2000,10,female,0.00011,,,,,
Australia,2000,11,female,0.0001,,,,,
Australia,2000,12,female,0.00018,,,,,
Australia,2000,13,female,0.00008,,,,,
Australia,2000,14,female,0.00016,,,,,
Australia,2000,15,female,0.00016,,,,,
Australia,2000,16,female,0.00026,,,,,
Australia,2000,17,female,0.00043,,,,,
Australia,2000,18,female,0.00045,,,,,
Australia,2000,19,female,0.00038,,,,,
Australia,2000,20,female,0.00041,,,,,
Australia,2000,21,female,0.00033,,,,,
Australia,2000,22,female,0.00045,,,,,
Australia,2000,23,female,0.00035,,,,,
Australia,2000,24,female,0.00049,,,,,
Australia,2000,25,female,0.00045,,,,,
Australia,2000,26,female,0.00039,,,,,
Australia,2000,27,female,0.00049,,,,,
Australia,2000,28,female,0.00049,,,,,
Australia,2000,29,female,0.00045,,,,,
Australia,2000,30,female,0.00051,,,,,
Australia,2000,31,female,0.00042,,,,,
Australia,2000,32,female,0.00057,,,,,
Australia,2000,33,female,0.00055,,,,,
Australia,2000,34,female,0.00057,,,,,
Australia,2000,35,female,0.00061,,,,,
Australia,2000,36,female,0.00066,,,,,
Australia,2000,37,female,0.00076,,,,,
Australia,2000,38,female,0.0008,,,,,
Australia,2000,39,female,0.00092,,,,,
Australia,2000,40,female,0.00082,,,,,
Australia,2000,41,female,0.00097,,,,,
Australia,2000,42,female,0.00105,,,,,
Australia,2000,43,female,0.00111,,,,,
Australia,2000,44,female,0.00134,,,,,
Australia,2000,45,female,0.00124,,,,,
Australia,2000,46,female,0.00152,,,,,
Australia,2000,47,female,0.00175,,,,,
Australia,2000,48,female,0.0016,,,,,
